perturbation_scale,departure_time,scenario_id,mode,delta_time_allowed_minutes,top1_agreement,top3_overlap_count,top3_overlap_fraction,selected_travel_time_difference_minutes,selected_predicted_exposure_difference,selected_oracle_exposure_difference,baseline_decision_regret,perturbed_decision_regret,decision_regret_difference
1.05,2022-02-27T20:00:00,od_22,motorbike,10.0,True,3,1.0,0.0,5.227677372157743,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_22,walking,0.0,True,1,1.0,0.0,26.138386860788728,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_22,walking,1.0,True,1,1.0,0.0,26.138386860788728,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_22,walking,2.0,True,1,1.0,0.0,26.138386860788728,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_22,walking,3.0,True,2,1.0,0.0,26.138386860788728,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_22,walking,5.0,True,3,1.0,0.0,26.138386860788728,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_22,walking,10.0,True,3,1.0,0.0,26.138386860788728,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_23,motorbike,0.0,True,1,1.0,0.0,8.028057544365254,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_23,motorbike,1.0,True,2,1.0,0.0,8.028057544365254,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_23,motorbike,2.0,True,3,1.0,0.0,8.028057544365254,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_23,motorbike,3.0,True,3,1.0,0.0,8.028057544365254,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_23,motorbike,5.0,True,3,1.0,0.0,8.028057544365254,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_23,motorbike,10.0,True,3,1.0,0.0,8.028057544365254,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_23,walking,0.0,True,1,1.0,0.0,38.534171614677234,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_23,walking,1.0,True,3,1.0,0.0,38.534171614677234,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_23,walking,2.0,True,3,1.0,0.0,38.534171614677234,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_23,walking,3.0,True,3,1.0,0.0,38.534171614677234,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_23,walking,5.0,True,3,1.0,0.0,38.534171614677234,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_23,walking,10.0,True,3,1.0,0.0,38.534171614677234,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_24,motorbike,0.0,True,1,1.0,0.0,6.326929134688058,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_24,motorbike,1.0,True,2,1.0,0.0,6.326929134688058,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_24,motorbike,2.0,True,3,1.0,0.0,6.326929134688058,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_24,motorbike,3.0,True,3,1.0,0.0,6.326929134688058,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_24,motorbike,5.0,True,3,1.0,0.0,6.326929134688058,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_24,motorbike,10.0,True,3,1.0,0.0,6.326929134688058,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_24,walking,0.0,True,1,1.0,0.0,28.791068826370974,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_24,walking,1.0,True,1,1.0,0.0,28.791068826370974,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_24,walking,2.0,True,2,1.0,0.0,28.791068826370974,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_24,walking,3.0,True,3,1.0,0.0,28.791068826370974,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_24,walking,5.0,True,3,1.0,0.0,28.791068826370974,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_24,walking,10.0,True,3,1.0,0.0,28.791068826370974,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_25,motorbike,0.0,True,1,1.0,0.0,9.286016313487863,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_25,motorbike,1.0,True,2,1.0,0.0,9.286016313487863,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_25,motorbike,2.0,True,3,1.0,0.0,9.286016313487863,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_25,motorbike,3.0,True,3,1.0,0.0,9.286016313487863,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_25,motorbike,5.0,True,3,1.0,0.0,9.286016313487863,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_25,motorbike,10.0,True,3,1.0,0.0,9.286016313487863,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_25,walking,0.0,True,1,1.0,0.0,40.90820263861656,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_25,walking,1.0,True,1,1.0,0.0,40.90820263861656,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_25,walking,2.0,True,2,1.0,0.0,40.90820263861656,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_25,walking,3.0,True,2,1.0,0.0,40.90820263861656,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_25,walking,5.0,True,3,1.0,0.0,40.90820263861656,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_25,walking,10.0,True,3,1.0,0.0,40.90820263861656,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_26,motorbike,0.0,True,1,1.0,0.0,5.245936112407136,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_26,motorbike,1.0,True,3,1.0,0.0,5.245936112407136,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_26,motorbike,2.0,True,3,1.0,0.0,5.245936112407136,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_26,motorbike,3.0,True,3,1.0,0.0,5.245936112407136,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_26,motorbike,5.0,True,3,1.0,0.0,5.245936112407136,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_26,motorbike,10.0,True,3,1.0,0.0,5.245936112407136,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_26,walking,0.0,True,1,1.0,0.0,25.849430790306087,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_26,walking,1.0,True,1,1.0,0.0,25.849430790306087,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_26,walking,2.0,True,3,1.0,0.0,25.849430790306087,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_26,walking,3.0,True,3,1.0,0.0,25.849430790306087,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_26,walking,5.0,True,3,1.0,0.0,25.849430790306087,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_26,walking,10.0,True,3,1.0,0.0,25.849430790306087,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_27,motorbike,0.0,True,1,1.0,0.0,6.002801482260949,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_27,motorbike,1.0,True,2,1.0,0.0,6.002801482260949,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_27,motorbike,2.0,True,3,1.0,0.0,6.002801482260949,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_27,motorbike,3.0,True,3,1.0,0.0,6.002801482260949,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_27,motorbike,5.0,True,3,1.0,0.0,6.002801482260949,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_27,motorbike,10.0,True,3,1.0,0.0,6.002801482260949,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_27,walking,0.0,True,1,1.0,0.0,30.015630307235824,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_27,walking,1.0,True,3,1.0,0.0,29.86266266937355,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_27,walking,2.0,True,3,1.0,0.0,29.86266266937355,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_27,walking,3.0,True,3,1.0,0.0,29.86266266937355,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_27,walking,5.0,True,3,1.0,0.0,29.86266266937355,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_27,walking,10.0,True,3,1.0,0.0,29.86266266937355,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_28,motorbike,0.0,True,1,1.0,0.0,6.085854255007888,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_28,motorbike,1.0,True,2,1.0,0.0,6.085854255007888,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_28,motorbike,2.0,True,3,1.0,0.0,6.085854255007888,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_28,motorbike,3.0,True,3,1.0,0.0,6.085854255007888,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_28,motorbike,5.0,True,3,1.0,0.0,6.085854255007888,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_28,motorbike,10.0,True,3,1.0,0.0,6.085854255007888,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_28,walking,0.0,True,1,1.0,0.0,29.959947237624192,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_28,walking,1.0,True,2,1.0,0.0,29.959947237624192,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_28,walking,2.0,True,3,1.0,0.0,29.959947237624192,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_28,walking,3.0,True,3,1.0,0.0,29.959947237624192,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_28,walking,5.0,True,3,1.0,0.0,29.959947237624192,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_28,walking,10.0,True,3,1.0,0.0,29.959947237624192,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_29,motorbike,0.0,True,1,1.0,0.0,8.911893830462219,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_29,motorbike,1.0,True,2,1.0,0.0,8.911893830462219,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_29,motorbike,2.0,True,3,1.0,0.0,8.911893830462219,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_29,motorbike,3.0,True,3,1.0,0.0,8.911893830462219,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_29,motorbike,5.0,True,3,1.0,0.0,8.911893830462219,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_29,motorbike,10.0,True,3,1.0,0.0,8.911893830462219,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_29,walking,0.0,True,1,1.0,0.0,44.602108000513,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_29,walking,1.0,True,3,1.0,0.0,44.602108000513,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_29,walking,2.0,True,3,1.0,0.0,44.602108000513,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_29,walking,3.0,True,3,1.0,0.0,44.602108000513,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_29,walking,5.0,True,3,1.0,0.0,44.602108000513,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_29,walking,10.0,True,3,1.0,0.0,44.602108000513,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_30,motorbike,0.0,True,1,1.0,0.0,8.762668136410724,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_30,motorbike,1.0,True,2,1.0,0.0,8.762668136410724,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_30,motorbike,2.0,True,3,1.0,0.0,8.762668136410724,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_30,motorbike,3.0,True,3,1.0,0.0,8.762668136410724,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_30,motorbike,5.0,True,3,1.0,0.0,8.762668136410724,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_30,motorbike,10.0,True,3,1.0,0.0,8.762668136410724,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_30,walking,0.0,True,1,1.0,0.0,41.614156642223975,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_30,walking,1.0,True,3,1.0,0.0,41.614156642223975,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_30,walking,2.0,True,3,1.0,0.0,41.614156642223975,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_30,walking,3.0,True,3,1.0,0.0,41.614156642223975,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_30,walking,5.0,True,3,1.0,0.0,41.614156642223975,0.0,0.0,0.0,0.0
1.05,2022-02-27T20:00:00,od_30,walking,10.0,True,3,1.0,0.0,41.614156642223975,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_01,motorbike,0.0,True,1,1.0,0.0,21.88209977249187,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_01,motorbike,1.0,True,2,1.0,0.0,21.88209977249187,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_01,motorbike,2.0,True,2,1.0,0.0,21.88209977249187,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_01,motorbike,3.0,True,3,1.0,0.0,21.88209977249187,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_01,motorbike,5.0,True,3,1.0,0.0,21.88209977249187,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_01,motorbike,10.0,True,3,1.0,0.0,21.88209977249187,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_01,walking,0.0,True,1,1.0,0.0,106.31261857939535,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_01,walking,1.0,True,3,1.0,0.0,106.31261857939535,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_01,walking,2.0,True,3,1.0,0.0,106.31261857939535,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_01,walking,3.0,True,3,1.0,0.0,106.31261857939535,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_01,walking,5.0,True,3,1.0,0.0,106.31261857939535,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_01,walking,10.0,True,3,1.0,0.0,106.31261857939535,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_02,motorbike,0.0,True,1,1.0,0.0,27.50363290601598,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_02,motorbike,1.0,True,3,1.0,0.0,27.48740204084487,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_02,motorbike,2.0,True,3,1.0,0.0,27.48740204084487,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_02,motorbike,3.0,True,3,1.0,0.0,27.48740204084487,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_02,motorbike,5.0,True,3,1.0,0.0,27.48740204084487,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_02,motorbike,10.0,True,3,1.0,0.0,27.48740204084487,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_02,walking,0.0,True,1,1.0,0.0,137.51816453007973,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_02,walking,1.0,True,2,1.0,0.0,137.51816453007973,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_02,walking,2.0,True,3,1.0,0.0,137.4370102042244,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_02,walking,3.0,True,3,1.0,0.0,137.4370102042244,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_02,walking,5.0,True,3,1.0,0.0,137.4370102042244,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_02,walking,10.0,True,3,1.0,0.0,137.4370102042244,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_03,motorbike,0.0,True,1,1.0,0.0,17.6536407496111,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_03,motorbike,1.0,True,3,1.0,0.0,17.6536407496111,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_03,motorbike,2.0,True,3,1.0,0.0,17.6536407496111,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_03,motorbike,3.0,True,3,1.0,0.0,17.6536407496111,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_03,motorbike,5.0,True,3,1.0,0.0,17.6536407496111,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_03,motorbike,10.0,True,3,1.0,0.0,17.6536407496111,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_03,walking,0.0,True,1,1.0,0.0,87.95624445080057,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_03,walking,1.0,True,2,1.0,0.0,87.95624445080057,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_03,walking,2.0,True,3,1.0,0.0,87.95624445080057,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_03,walking,3.0,True,3,1.0,0.0,87.95624445080057,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_03,walking,5.0,True,3,1.0,0.0,87.95624445080057,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_03,walking,10.0,True,3,1.0,0.0,87.95624445080057,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_04,motorbike,0.0,True,1,1.0,0.0,35.55489893196312,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_04,motorbike,1.0,True,3,1.0,0.0,35.55489893196312,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_04,motorbike,2.0,True,3,1.0,0.0,35.55489893196312,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_04,motorbike,3.0,True,3,1.0,0.0,35.55489893196312,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_04,motorbike,5.0,True,3,1.0,0.0,35.55489893196312,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_04,motorbike,10.0,True,3,1.0,0.0,35.55489893196312,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_04,walking,0.0,True,1,1.0,0.0,176.32542754994574,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_04,walking,1.0,True,3,1.0,0.0,176.32542754994574,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_04,walking,2.0,True,3,1.0,0.0,176.32542754994574,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_04,walking,3.0,True,3,1.0,0.0,176.32542754994574,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_04,walking,5.0,True,3,1.0,0.0,176.32542754994574,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_04,walking,10.0,True,3,1.0,0.0,176.32542754994574,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_05,motorbike,0.0,True,1,1.0,0.0,38.49904802044489,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_05,motorbike,1.0,True,2,1.0,0.0,38.49904802044489,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_05,motorbike,2.0,True,2,1.0,0.0,38.49904802044489,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_05,motorbike,3.0,True,3,1.0,0.0,38.49904802044489,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_05,motorbike,5.0,True,3,1.0,0.0,38.49904802044489,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_05,motorbike,10.0,True,3,1.0,0.0,38.49904802044489,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_05,walking,0.0,True,1,1.0,0.0,195.46187514742974,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_05,walking,1.0,True,3,1.0,0.0,195.46187514742974,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_05,walking,2.0,True,3,1.0,0.0,195.46187514742974,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_05,walking,3.0,True,3,1.0,0.0,195.46187514742974,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_05,walking,5.0,True,3,1.0,0.0,195.46187514742974,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_05,walking,10.0,True,3,1.0,0.0,195.46187514742974,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_06,motorbike,0.0,True,1,1.0,0.0,21.91665461661279,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_06,motorbike,1.0,True,3,1.0,0.0,21.91665461661279,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_06,motorbike,2.0,True,3,1.0,0.0,21.91665461661279,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_06,motorbike,3.0,True,3,1.0,0.0,21.91665461661279,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_06,motorbike,5.0,True,3,1.0,0.0,21.91665461661279,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_06,motorbike,10.0,True,3,1.0,0.0,21.91665461661279,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_06,walking,0.0,True,1,1.0,0.0,105.6777263378467,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_06,walking,1.0,True,3,1.0,0.0,105.6777263378467,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_06,walking,2.0,True,3,1.0,0.0,105.6777263378467,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_06,walking,3.0,True,3,1.0,0.0,105.6777263378467,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_06,walking,5.0,True,3,1.0,0.0,105.6777263378467,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_06,walking,10.0,True,3,1.0,0.0,105.6777263378467,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_07,motorbike,0.0,True,1,1.0,0.0,23.776715198621275,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_07,motorbike,1.0,True,3,1.0,0.0,23.776715198621275,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_07,motorbike,2.0,True,3,1.0,0.0,23.776715198621275,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_07,motorbike,3.0,True,3,1.0,0.0,23.776715198621275,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_07,motorbike,5.0,True,3,1.0,0.0,23.776715198621275,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_07,motorbike,10.0,True,3,1.0,0.0,23.776715198621275,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_07,walking,0.0,True,1,1.0,0.0,99.25949861834692,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_07,walking,1.0,True,3,1.0,0.0,99.25949861834692,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_07,walking,2.0,True,3,1.0,0.0,99.25949861834692,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_07,walking,3.0,True,3,1.0,0.0,99.25949861834692,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_07,walking,5.0,True,3,1.0,0.0,99.25949861834692,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_07,walking,10.0,True,3,1.0,0.0,99.25949861834692,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_08,motorbike,0.0,True,1,1.0,0.0,42.286561490840825,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_08,motorbike,1.0,True,2,1.0,0.0,42.286561490840825,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_08,motorbike,2.0,True,3,1.0,0.0,42.286561490840825,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_08,motorbike,3.0,True,3,1.0,0.0,42.286561490840825,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_08,motorbike,5.0,True,3,1.0,0.0,42.286561490840825,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_08,motorbike,10.0,True,3,1.0,0.0,42.286561490840825,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_08,walking,0.0,True,1,1.0,0.0,206.41123992297344,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_08,walking,1.0,True,3,1.0,0.0,206.41123992297344,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_08,walking,2.0,True,3,1.0,0.0,206.41123992297344,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_08,walking,3.0,True,3,1.0,0.0,206.41123992297344,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_08,walking,5.0,True,3,1.0,0.0,206.41123992297344,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_08,walking,10.0,True,3,1.0,0.0,206.41123992297344,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_09,motorbike,0.0,True,1,1.0,0.0,23.495697550159974,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_09,motorbike,1.0,True,2,1.0,0.0,23.495697550159974,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_09,motorbike,2.0,True,3,1.0,0.0,23.495697550159974,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_09,motorbike,3.0,True,3,1.0,0.0,23.495697550159974,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_09,motorbike,5.0,True,3,1.0,0.0,23.495697550159974,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_09,motorbike,10.0,True,3,1.0,0.0,23.495697550159974,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_09,walking,0.0,True,1,1.0,0.0,104.1100198094814,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_09,walking,1.0,True,3,1.0,0.0,104.1100198094814,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_09,walking,2.0,True,3,1.0,0.0,104.1100198094814,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_09,walking,3.0,True,3,1.0,0.0,104.1100198094814,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_09,walking,5.0,True,3,1.0,0.0,104.1100198094814,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_09,walking,10.0,True,3,1.0,0.0,104.1100198094814,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_10,motorbike,0.0,True,1,1.0,0.0,26.92939065425395,0.0,0.0,0.0,0.0
1.1,2022-02-27T06:00:00,od_10,motorbike,1.0,True,2,1.0,0.0,26.92939065425395,0.0,0.0,0.0,0.0
